text,label
"Is the face on mars a natural landform? I see that the face is just a natural landform. The face is just a natural landform to some others think its artificial. There are many reasons why it is just natural.

In 1976 a photo that was taken on mars was perceived as a face. Since it was 1976 the photo wasnt that great, but then again in 1998 and 2001 more photos were taken and they showed that it didnt resemble a face anymore due to better cameras. From the pictures in the article it looked like a face at first but then the next pictures add a bit more detail and removed some of the shadows, thus it did not look like a face. NASA also put in the caption of the image "" huge rock formation . . . which resembles a human head . . . formed by shadows giving the illusion of eyes, nose, and mouth."" ,this means it was just an illusion given by shadows. NASA also showed the people just to bring attention to mars and they have scientific research on the face being natural.

In conclusion the face is just a natural lanform. when you compare the photos you can see the difference in shape and detail. Some research in the article states the picture shows a martian equivalent of a butte or mesa---landforms common around the American west. Scientist state all it really is is a martian mesa.",0
"Florida Senator I had not known much about the electoral college until now, and I am appalled that this election process has been used ever since the establishment of the Constitutiondecades ago. The electoral college is unfair, raises dispute, does not provide an accurate representation of the country's vote as a whole, and the process is simply not logical. I feel like we, as a country, could avoid a great deal of dispute that arises, regarding the electoral college voting system, if it were changed to election by popular vote.

First of all, when the electoral college voting system is used, while people may think they are voting for a presidential candidate, they are not. Voters are actually choosing a group of electors that then elect a president. Shouldn't something that has a great impact on our country, such as electing the president of the United States, be chosen by the people living in the country under the president's decisions? Anyone would agree that the people should have the power to contribute to these decisions, yet somehow the electors are taking this huge responsibility into their own hands.

Another issue with the electoral college is that it gives candidates different motives for their campaign. I believe that in an electoral campaign, candidates should be advertising their views equally to all parts of the country, if all parts of the country get to have a say in their voting. However, most of the time, entire countries are skipped over by candidates, as if they don't matter, so that the candidates can talk to states that they find more important to get a vote from. In the election of 2000, a seventeen whole states didn't see the candidates at all, and some of the larger states didn't see a single campaign ad. If the presidents know that they are practically guaranteed the electoral votes by a state, why would they waste their time trying to persuade a state that is already persuaded? It makes sense for the candidates to see ""swing states""the states that are more divided, and whose electoral votes are not guaranteed one way or another. I don't blame the candidates for their methods, but the electoral college itself for bringing about these techniques for campaigning.

The last problem with the electoral college that I would like to address is how the electoral college discourages people from certain states from voting. For example, a Rebulican in California or a Democrat in Texas are obviously aware that their vote isn't going to count towards the majority of the state's votes, or to which candidate the state's electoral votes will be going to. People are definitely more likely to vote if they know that their vote will be heard in some way. The ""winner takes all"" method is eliminating any representation of the opposing party's vote and discourages the minority of the state from voting. Everyone says that being a good citizen requires being aware and involved with government decisions, and voting whenever possible, yet in the 2012 election, onehalf of Americans that were eligible to vote, did not. I'm sure that a good portion of nonvoters were influenced by the unfair ways of the electoral college.

As you can see, the electoral college brings about many issuesissues that could be easily avoided if the electoral college was changed to the much simpler and straight forward popular voting system. Our country would be accurately represented, people would feel as if their vote actually makes a difference, presidential campaign would be consistent for all states, and we would actually be able to vote for the specific person we are trying to vote for in the first place. With all of these reasons been said, I think it is pretty clear that the electoral college should be abolished, and that government should change to election of the president of the United States simply by popular vote.",0
"With the information that has been found there's no prove that the Face has been structured by aliens. Scientist have stated that the Face was form by natural causes, others say that they may have found more information about the Face but than what they are saying. The Face was made by natural landform not created by aliens.

The face wasn't stuctured by aliens so therefore was made by natural landform. NASA has plenty of evidence that the Face was form naturally, for example that it hasn't really been discovered that aliens actually exsist. Throught the years of 1976 and 2001 there were pictures of the face not yet comepletely form so therefore scientist think it took 25 years to form comepletely. Others may say that NASA has more information than what they are telling us. For instants in the article ""Unmasking the Face on Mars,"" in paragraph 5 it states that ""evidence that NASA would rather hide."" I argue that the Face wasn't created by aliens but from natural landforms.

Natural landforms, created by aliens no one will actually really know what they think. I think it was naturally formed not created by aliens there really is no real evidence about it created by aliens. There could be thousand possibilites that it was form naturally or created by aliens. There are plenty reasons to believe that it was natural causes but not as much as it being created by aliens, after all who doesn't love a good mystery.",0
"Electoral college is a process of electors and a poupular vote is by the people. In this argue it ask which one would i favor, i have read the artical and as i was reading i have seen that i would keep Electoral college. I have three reason. one of them it's easier for us understand how the prosses works. my second reason is some people dont care about who they vote for, and my third reason is the history of Electoral college.

My fist reason is the the way the process work. The process works as a number of electors. The electors are what count more thoes are what count to see who are next president is going to be they are the final vote. The electors get together and talk it out so see who wins the most votes. The number of electors are 538. About 270 electors are for the president. The election for the president is held every four years after the first Monday in november.

My second reason is",0
"Do you like adventure and fun. If you do the seagoing cowboys program is a great opportunity to do something great. Its not just adventure you make new friends, you have fun, and you see new things. You help people that got affected by world war two. Its a great cause for helping others.

You have time to have fun and you can sightsee its a great chance to do something great with your life. My thoughts on the seagoing cowboy program are,its great you help people recover from world war two. World war two was a horific time for everyone and you get to help people who was affected thats good. You should participate in this there are things you never seen before and you get to tell your family you did something great for a living.

Do you want to work at Mcdonalds if you don't participate in this limited time offer. You get new friends, to see new things, help people feed them help them be a good person insted of sitting at home doing nothing so please help. You need adventure in your life not a boring old job. So if you get a chance to help people through rough times do it you get a chance.",0
"Have you ever had an opportunity to go to europe and help people in need?

First,some reasons why you should join the seagoing cowboys program are, getting discoverd. For example,if your 18 like I was you could be drafted for military service which means you would be able to help the world and have a great job. Another reason, you should join is because,you can discover some amazing things. For example, you could see places like europe,china,italy and greece. Also you will be helping a lot of people and animals because,you will be doing things for the benefit of there need. All of these examples show reasons why you should join the seagoing cowboys program.

Next,but for me being a seagoing cowboy was much more than an adventure.''It made me more aware of people of other countries and their needs. Just like it made me look at the world diffrent it might be the same to you or even an acheivment you have accomplished. Their are some reasons you might be scared to go. For example you might be scared of failing or being flown over board. But as long as you stay together with the person your with and do what your supposed to you wont fail.

Another good reason of going to the seagoing cowboys program is helping people. World war 2 was over in europe and many countries were left in ruins and if you want to help all the people in ruins you could join the seagoing cowboys program. UNRRA hired the ''seagoing cowboys'' to take care of the horses,young cows,and mules that were shipped overseas. So from what the UNRRA said that means you probly would be getting paid. Even if you dont get paid its still a good thing to do to help people that need help. All of these reasons state why this is a good reason to join the program.

In conclusion,all these reasons I have stated will really help people. Helping is what the seagoing cowboys program is about and it will make you more aware of things like other countries in need. If your not 18 yet and you want to be drafted for military service join more than once because, the more you join the more your helping the people,animals,and enviorment. I hope from all the reasons I have given you,you'll join the seagoing cowboys program.",0
"The Innovation

Driveless cars are a big deal in our modern ,new and innovating society. We try to grow and improve every single and ask ourselves how we can change. Many companies such as Google, Audi and Nissan have an idea that could possibly change the world. Driveless cars are what we all have been waiting for ages. Though many people agree with the idea that driveless cars are the next big thing others simply disagree. There are many pros and cons with the innovation of this project.

I agree with the idea that we should try our best get some driverless cars out on the streets. We as the people on Earth should want the world to grow bigger and better, to grow brighter and smarter. Look at us today, we would not have had many of the things we now do if we had never put so much effort on it. Forexample computers, cell phones and even the process harvesting crops. A lot of ideas have bloomed from technology.

Technology plays a major role in our life, and if driverless cars are the next new idea then I fully support it. Just image how much driverless cars could impact our everyday lives. It could make public transportation so much innovative and easier. perhaps driverless cars can lower are car crash and violence rates on our roads. Driverless cars could also help out many people who are hurt or in desperate need of help in certain situations. Driverless cars could be healthier for our enviornment, but who will ever know if do not put time into this project.

Although having driverless cars are great many do not agree. They believe that it is something dangerous and something that nobody should mess with. They believe that it is out of this world and we should not put any money into this project. I agree that this project can fail but atleast we can say that we tried it, right?

We as human beings learn from our mistakes and as of now there are companies like Google who are already making a change. They have dedicated hundreds of hours into cars who today have driven themselves with a passenger more than half a milliion miles without a single crash.

The have asked themselves that same question and now we have electric cars, cars with sensors and cameras, cars with gps. We have alerts systems in our cars now which keeps us safer. A couple of years ago we had none of these things.

Driverless cars are in the near future. People have dedicated so much time and knowledge to improve are generations to come. There is always something new to improve so lets let it be cars for now, 2020 you are just around the corner.",0
"The Face on Mars is a natural landform. A few scientists believe that it is an alien artifact. Michael Malin and his Mars Orbiter Camera team took pictures and revealed that the Face was only a natural landform. They also saw that there was no alien monument. Michael and his team said that if it was an ancient civilization, there would've been planes on the ground, Egytian-style pyramids, or small shacks.

NASA revealed the image and they said that it was a huge rock formation formed by shadows giving the illusion of the eyes, nose, and a mouth. The Face was only an illusion. NASA's Mars Global Survey spacecraft revealed that it is a mesa. Michael proved that it was a mesa because what the picture actually shows is the Martian equivalent of a mesa or butte. These are most common around the American West.

This natural landform is similar to the Middle Butte in the Snake River Plain of Idaho. The landform in Idaho is a lava dome that takes the form of an isolated mesa. Middle Butte is about the same height as the Face on Mars. This proves that the Face on Mars is just a landform.",0
"The author supports his idea of how the knowledge of Venus and how it can contribute innovations that would allow their machines that they us to last long enough and the dangers of that is that it can be striving to meet the challenge presented by Venus has value because of the insight to be gained on the planet itself due to human curiosity it will likely lead us into many equally endeavors.

And my evidence that supports my claim is that the NASA is been working and studying on approaches of Venus, one of the examples that they have found is some simplified electronics made of silicon carbide that have been tested in a chamber simulating the chaos on Venus's surface. Venus still features such as valleys, mountains, and craters to recall Venus can sometimes be our nearest option for a planetary visit.

My introduction is about Venus is that the value of the indisputable of it is where the options for making such a mission both safe and scientifically productive. My body that Venus is the same as Earth since their twins since their close to each other in terms of density and size and Venus even orbits the sun at different speeds. And my conclusion is Venus has a atomosphere at almost 100 percent of carbon dioxide and more challenging are the clouds of highly corrosive sulfuric acid on Venus that makes the hottest surface temp of any kind of planet in the solar system in outer space.",0
"I would like to drive a driverless care because you could just sit back and let the car do the driving.

A good thing about driving a driverless car is that you could sit back and let the car do the driving as it says in (paragraph 7 and line 5).

They only time you would have to actually drive the car is in construction or a place where there has been a wreck. The negitive part to this car is that it is probably really expensive. You would actually have to pay attention to the road because the car might not react to something running in the middle of the street at the last second. And another thing might be it may take more part for the car to be driverless, which makes it harder and more expensive to drive.

The driverless car would be a really cool invention that could allow driver to relax but also cause more stress. This wouldn't be a good car for a first year driver but maybe for someone that has plenty of experience with driving.",0
"Popular vote is the way that the presidential voting should be because, of the fact that peoples votes arent actually making a difference in who is to become president of the untited staes of america. Electoral College is the way that  the gov't wants it to happend. Voters dont vote for the president no  ore that for for the people that vote for the president. The american voise is not being heard.

""The Electoral College is a process, not a place. The founding fathers established it in the constitution as a compromise between election of the President by a vote in Congress and election of the President by a popular vote of qualified citizens.""(1)

""The Electoral College process consists of selectioms of the electors, the meeting of the electors where they vote for President and Vice President, and the counting of the electoral votes by Congress.""(2) The pluthora of just votes of the people dont really endure in the face that its not counted in for the vote of the President.

""At the most basic level, the electoral college is unfair to voters. Because of the winner-take-all system in each state, candidates don't spend time in states they know they have no chance of winning, focusingonly on the tightraces in the 'swing' states.""(13) when the candidate know they arent going to win they just step back and try other states if not they know they are going to lose the elections.

""It's official: The electoral college is unfair, outdated, and irrational. The best arguments in favo of itare mostly assertions without much basis in reality. And the arguments against direct elections ae spurious at best. It's hard to say this, but Bob Dle was right: Abolish the electoral college!""(14) The depate between the electoral college and the popular vote is a hard war because, while also the people voice is what matters but while also the electoral college helps out america in the fact that some of the people aren't aware of the votes and who the vote for what so also they might pick a wrng person. While also the people of the unted states of america can be segregationist and some one completely wrong just because of the the candidates race.

In conclusion, the Electoral College isn't the best way to have prsidents elected into office. But it's in the heart of the American people that stand strong hat should vote for the Commander in Chief.",0
"The electrol college system is an unfair system, people don't have the right to select their own president, they dont have the right to select a president. Because, when people vote they are technically voting for the electors for a candited. That candidate can be a democratic or a republican. In source two it states that electors can choose there opposing candidate. Which declines the the whole voting process. Why do we vote? we vote to select a leader who will defend this coutry and make america a place of oppurtunity. The most important reason why the electrol cllege is unfair because of the "" winners it take all"" rule.

We as american people cannot choose their own goverment, as it says in source two, that when voters vote they are voting for the canditates electors. Each state gets one vote and then the electors can choose who they want for president. In source two it states that the electoral college consists of 538 electors and the most amont of elecrtoral votes is 270, in order to pick an president. Also in source two it states that the number of electors we have equals to the amount of members of congress we have. I propose a new system by only letting the American people select our president by votes counted all up by each state, for example if we didn't have have electoral college,  then it would be a fair vote because people votes would count the number that adds up with all votes for one candidates that will oppose another candidates and there would be technically no tie it would either ,more or less, but if we still had the electoral college then the vote would not be equally fair becuse if the majority of a state for examlpe  chose republican candidate, then that would be vague becuse some people choose democratic and there vote did not really count. but without the electoral collge, than everyones vote counts and each candidates gets vote from every one, not only electoral.

In source two it says that electorals who have been select by the state can choose their opposing candidtade, which is more disatvantgeing to the american people and america's future.  for example if one state candidate was choosen for republican and they were ""faithless"" as it says in source two, and chose the democratic party it would be very unfortunate for the republicans because than there would be no point of the votes the republican supporters have voted for. It only comes once every four years, this is very important to the american people, on choosing who they want for the future of america.

In source two and three it states the rule "" winner take it all"" . The votes the other lose the,  winning can take it all, that vote that they take from the losing does not count Because the people really didnt mean to vote for the candidate they don't want or the candidate they dont support, its like your money fell on the floor and someone just took it knowing its yours.

In conclusion,  the state senators should eliminate the electoral collge because they count the majorty votes, and don't count other votes that is not popular as the other candidates vote. also because they can decide vote on an canditate they want based on their opinions and beliefs. and lastly because of the winner takes it all system which is bascially taking the losing candidates electoral votes.",0
"You may think the Face is created by aliens, but it simply is not. You see, we here at NASA have been studying and researching other planets for years. Don't you think that with our intelligence, we would know if something that looks like alien evidence actually is alien evidence? We would not only let everyone know, but we would make a very big deal out of it. This is just a natural landform.

I know it is silly that there is literally a face on Mars, but it's not as big of a deal as you think. Have you ever looked at the leaves in a tree or the coulds in the sky and seen something put together that resembles an animal or shape? This is kind of like that. It's cool, but it doesn't exactly mean the universe is trying to give you a sign of life. When we released these photos to the public, people thought for sure we were hiding something like we had an agenda to have an alien takeover. They said it was ""bona fide evidence of life on Mars"". Trust me, we wish there was life on Mars! That would be ground-breaking news! We are not hiding a single secret, and we are speaking the truth.

Perhaps, of course, we will find life on the red planet someday. This landform is not evidence to support that moment. On a bright and clear day on April 8, 2001, we took a very high-detailed photo of the face. If there were any outstanding undeniable resemblinces to a human face, we would've seen it. It is much like any other landform from the American West, like a certain one in the Snake River Plain of Idaho. Truly any other butte or mesa, just this time its on a different planet.

So, afterall, it's settled. This face-like landform on Mars is not a sign of any martians or aliens, sadly. Conspiracy theorists will go on with their unreasonable theories and we will stick to the cold hard facts, thank you very much. I hope you have realized just how wrong everyone has been and just how much more logical you should be thinking. Don't get me wrong, I and most workers at NASA certainly belive in aliens. This just isn't anything to get to excited about. Keep in touch, though, you never know when the next big discover will come about.",0
"All around the world, cars have influence our lives for the good or for the bad. Whether that is getting people to their jobs or getting into an accident. Cars have altered our lives and are doing it constantly. Although for a century cars have benefited humans greatly, cars have negative effects and banning cars can help decrease the pollution all over the world, it saves the little resoucers the planet has, and car accidents will occur less.

To elaborate more, countries all over the world are trying new ways to decrease the air pollution as much as possible, whether that is banning cars or restricting them. In Vauban, German cars are restricted and if you have a car it is very expensive to use. In Vauban, 70 percent of families do not have cars, and inorder to move in to the town 57 percent sold their cars. The idea of restricted areas are getting big ,and for Vuaban has 5,500 residents, that shows that people like the idea and will support it. People in the town have claim to enjoy it alot and are happier. In Paris, France their idea to help low the pollution in the air was to have specific licenses plats restricted on certain days of the week. France had very bad smog and within 5 days the smog decrease 60 percent. In Bogota, Columbia they had similar goals as other countries like Germany. Carlos Arturo Plaza said,""It's a good opportunity to take away stress and lower air pollution."" In Europe cars make up 12 percent of the greenhouse gas and air pollution. In the United States Americans are driving less and the pollution in the air is decreasing, benefiting the environment. Throughout the world, countries are tring to help the world, by decreasing the pollution.

Moreover, throughout the century cars have been using non renewable resoucers and now that alot of the people have cars, it has taken a toll on the environment. The world has only so much resoucers and once its gone it is gone, it takes time for them to come back and it willl not be in our life time. Using these resoucers have a negative effect they emit carbon in to the atmosphere creating greenhouse gas, that is bad. saving the resoucers and not using them can help with keeping the atmopshere cleaner.

Now people are banning and restricting cars for various reasons, but one reason is that for the past century cars have killed alot of people. It is one of the top reasons for deaths in the United States and possibly in the world. If banning cars can save thousands of lifes why not do it. Banning cars or restricting cars means less cars which can result to less car accidents. Having less accidents results to less people getting hurt and potenially dying. Less cars can also mean that the goverment does have to focuse on roads and stuff like that ,but can focuse on improving the safty of the people on the sidewalks or at playgrounds. the funds can go to better causes.

The world we live has changed enormously and now inorder to save the plant and the people in it, we must make changes as a society, inorder to live long and healthy. Banning cars might be one of the many choices we must make inorder to live. Banning cars can help decrease the greenhouse gases, conserve the resoucers, and less people will die from car accidents. Who knows cars may be a thing in the past int he next decade or two.",0
"The author very well supports the idea that studying Venus is a worthy pursuit despite the dangers. They are very pasionate about the idea because they provide lots of facts and reasoning to further support the claim. The author uses support mainly focused on the idea in paragraphs 4, 5, and 6.

In paragraph 4, the author said that Venus is theorized to once be covered in water, able to provide homes for all sorts of little organisms. They also say that Venus might have been the ""most Earth-like planet in our solar system."" They compared it to Earth even more because of how it has a rocky surface and has similar valleys, mountains, and craters. The author spent time comparing Venus to Earth's surface and features for remote resembalance.

Later, in paragraph 5, the author mentions how NASA (The National Aeronautics and Space Administration) has ""one particularly compelling idea for sending humans to study Venus."" This furthers the point more that NASA is also trying to send humans to go visit and study our planet's ""twin"". The author then goes on, proceeding to help our visualization of NASA's plan, telling the reader that NASA would not directly put humans on Venus's surface, but rather have them float in a blimp-like vehicle above the startpoint of Venus's weather and ""avoid the unfriendly ground conditions by staying up ad out of their way."" The author lastly pointed out how, even with the toasty weather, Venus' surface is still survivable for humans, even though it's not full of easy conditions.

Moreover, the author gives reasoning that ""peering at Venus from a ship orbiting or hovering safely far above the planet can provide only limited insight on ground conditions because most forms of light cannnot penetrate the dense atmosphere, rendering standard forms of photography and videography ineffective."" Researchers could also not be able to take any samples of anything from Venus from a distance if NASA were to proceed with the blimp-like plan, meaning that the researchers would have no other choice but to go down onto Venus to take samples, even though it's dangerous.

The author demonstrates how the idea that studying Venus is a worthy pursuit despite the dangers it presents by explaining many supporting reasons. They make it obvious that Venus is indeed safe to visit under the right precautions and that, with all the facts provided in paragraphs 4,5, and 6, it is a planet that us survivable for humans. The author supports thier standpoint fairly well with all the information they provided, even referencing NASA. This author fairly supports the idea that studying Venus is a worthy pursuit despite the dangers.",0
"I would join this program because I can help people in needs and I could travel and see things that I wanted to see a long time ago I could travel all around the world all day every day of the week. I like to support Luke for being brave to go out in the bigh world he just got out of high school and he only lives in a small town were very few pepole live. That is the reason i would like to do that program see u next i hope you like my opion.

I support Lukes claims because they are very useful for the activty that he is duing i personnaly support Luke for caring because he didn't have to help people survive.

Luke is a very brave person and i support him for that i like Luke if he was ral or if he is i would like to meet him in person to say how much he helped those people he is a very good person to others.

I would join this program to help Luke and save lifes I really like Luke he seems like a very helpful person and very succesful in life he didn't give up on school or those animals or the people who needed him to help and they probaly thank him for what he has done.

I like the fact that the program teachs you resopnsabilty in life how you can't just think about your self and think about others to and be helpful to others and that is just what Luke did he cared for the other people and not just himself and he cared for animals cause if Luke and Don wouldn't have saved them animals they would be dead or extinct.",0
"Venus, along with Mars are the closest planets to Earth, they also at one point or another might have been similar to our planet. Yet, we have explored Mars much more than we have Venus. Venus has left us mind-boggled on how to study it with it's dangerous conditions, such as the thick acid rain, the average temperature of over 800 degrees Fahrenheit, and the atmospheric pressure that is 90 times greater than what we experience on our own planet. Though the exploation is worth these risks for we can explore a planet that scienctists believe could have been once similar our own. Nasa has developed many ideas and solutions to hopefully find new ways to study one of the closest planets to us.

The first way that NASA has created to help us observe Venus is a blimp-like plane to fly over Venus. This idea of the vehicle is stated in paragraph 5, ""Just as our jet airplanes travel at a higher altitude to fly over many storms, a vehicle hovering over Venus would avoid the unfriendly gorund conditions by staying up and out of their way."" Also later on in this paragraph where it states, ""At thirty-plus miles above the surface, temperatures would be toasty at around 170 degrees Fahrenheit, but the air pressure would be plentiful, and radiation would not exceed Earth levels."" Now these conditions would most defintely be harsh, but would be capable of living through, escpecially astronauts who are/would be trained for these conditions. This would at least give us an above look of Venus and be able to study some of it's physical features.

The problem that NASA would now have is figuring out a way to study up close and on the surface of Venus. They have a solution for this issue as well in the form of old World War 2 computers, the solution to this problem is explained in paragraph 7 as it says,""Another project is looking back to an old technology called mechanical computers..."" Also further on in the paragraph it reads,"" The thought of computers existing in those days may sound shocking, but these devices make calculations by using gears and levers and do not require electronics at all. Modern computers are enormously powerful, flexible, and quick, but tend to be more delicate when it comes to extreme physical conditions."" And even later in paragraph seven it states, ""By comparsion, systems that use mechanical parts can be made more resistant to pressure, heat and other forces."" These older computers would be able to be dropped down onto the surface of Venus and take samples of the terrain and it's geological features allowing NASA and it's scientists to study the information gather and create better models to study more of Venus and understand the planet.

Another way NASA is thinking to study Venus on it's surface is simple electronics, the ideas and princples of these machines are stated in the beginning of paragraph where it states, ""For example, some simplified electronics made of silicon carbide have been tested in a chamber simulating the chaos of Venus's surface and have lasted for three weeks in such conditions."" The simplified electronics would be used the same way as the mechancial computers, in which to study the terrain of Venus and collect data from Venus and to send it back to NASA allowing them to study the data.

Venus is a very interesting planet with many disadvantages and conflicts like the difficulty of being able to study the planet's terrain or even to be able to observe the planet in a hover-like state from above. If the challenges that NASA faces can be solved with solutions stated above, then Venus could be a very worhty pursuit, so that we may discover the secrets of one of the closest planets to us.",0
"The challenge of Venus. Venus is sometimes called the evening star why because it's one of the brightest points of light in the night time. The nickname evening star is misleading because Venus is planet its the secound planet of the sun. Venus is a worthy pursuit. Venus is planet not a star it the secound planet of the sun.

Venus is a planet. Venus is often referred as Earth's twin Venus is the closest planet to Earth terms of density and size. Venus is occasionally the closest in distance to Earth. The diffrences of Venus is the speed sometimes we are closer to Mars then Venus because Venus is right around the coner and they have sent many spacecraft to land but not many have lasted a few hours. Venus is referred as Earth's twin planet and closest to Earth.

A thick atmosphere of 97 percent of carbon dioxide blankets Venus. On planet's surface the average temperatures is 800 degress Fahrenheit and the pressure of the atmospheric is 90 times greater what we experience on our planent. Venus has the hottest temperature of any planet in our solar system. Venus is blanket by a 97 percent of carbon dioxide and has the hottest temperature of any planet in solar system.

Scientists are discussing further visits to its surface. Astronomers are fascinated by Venus because its was once most like planet in our sytem. Venus can probably could been covered by a ocean and could supported various forms of life. The National Aeronautics and Space Administration has been sending people to study Venus. Scientists still discuses about futher visits and NASA has send people to study venus.

The author suggests that studying Venus is dangers yes he's right because Venus is one of the hottest planet even though Mercury is closer to our sun beyond the high pressure and heat Veusian weather present additional impediments like erupting volcanoes. So yes its dangers studying Venus many space craft haven't lasted hours in venus.",0
"I think that driverless cars could be a great thing to have in the future, if they're safe enough to carry out the same actions that a driver can. In the future though, if kids grow up around driverless cars and aren't actually taught the rules of the road, then if there is an emergency that requires the drivers immediate attention as stated in the article, then the driver probably wouldn't know what to do. This can cause injury or even death to the people driving around him/her.

I also think that driverless cars could be a great thing for the future of technology, but the question that is asked in paragraph 9 of the article is very important to keep in the minds of the car manufacturers. If people rely on their car to do the driving for them, then if there is a wreck who is a fault, the driver or the manufacturer? If you do get blamed instead of the manufacturer, then I don't think that it is really fair because you weren't doing the driving and you trusted the driverless car to get you to your destination safely, and it didn't do that.

Considering these things though, if they were to teach the kids or even adult that didn't grow up around these cars the rules of the road and how the car works to prevent accidents like this from happening then i'd be all for driverless cars. They would be super cool in my opinion and if they worked correctly without many reported accidents, then i'd definitely try to get one. While taking drivers ed I was taught to be mindful of people around you and how your actions could effect other people and I just don't think that the driverless cars could really do that like a driver would be able to.",0
"From a sunday drive to a cross country road trip, automobiles play an important role in how we get around. However in recent years more studies have been developed showing the negative about cars: how they affect the environment. Some people believe automoblies are almost single-handedly destroying the Earth we so despirately cherish. Perhaps we should all take into consideration how our car usage is affecting the environment around us. I believe that automobiles are a detriment to our society and we should pay attention to how much we use them.

Smog has become a huge problem especially in highly populated areas where there are lots of cars running at the same time. An interesting solution arised to reduce the amount of polution from cars in Bogota, Colombia as talked about in Source 3. The article tells of a government made holiday that bans car usage in order to reduce the amount of pollution; the government even took it so far as to fine the people not participating in their ""Day Without Cars."" I think this is a marvelous idea because people need a little encouragement to do the right thing and it helps reduce the issue we are facing. Another example of an idea to reduce car pollution is shown in Source 2, this time being in France. It talks about how Paris typically has a higher pollution rate than most cities and the government felt a need to change this. They were willing to ban all gas operated cars for as long as it took to clean up the air. There were exceptions to this rule though in the case of car-pooling more than 3 people, driving a hybrid or electric car, or public transportation vehicles in order to still have everyone get where they were going. It is refreshing to see that some places in the world are taking a stand in resolving the issue we find ourselves right in the middle of.

For a while now cars have been the king of transportation, it seems about time to change things up a little. In source 1 it talks about an experimental german community that forbids the use of cars. By making everything more accessable to the public in nullifies the use for cars. It seems that the main problem with our settlements is we built them around cars rather than building them for people. Another part in source 1 tells about the effort put out by the United States to promote ""car reduced"" communities. They are planning on doing this by making a bigger portion of the federal transportation bill focus on public transportation than on highways. I believe we are heading in the right direction to reduce our usage of cars and focus on alternate forms of transportation.

In the end it can be said that limited car use is a matter we need to pay very close attention to.",0
"There are many reasons why people would think that the face was created by aliens. There are also many reasons why people would think it is a natural landform. Either way, do we really know what it is?

The face is a very mysterious thing. It's not every day you see something resemble a face on a planet. There are many people out there that believe it is just a natural landform. People think that because there are many landforms on Earth that resemble a face so why think that aliens did it just because it is on another planet. Also they might not belive in aliens.

There are also people who think aliens created it. They think this because it really isn't an everyday think to see a landform that resembles a face. So they start to think what could have created that. Since it is on Mars they instantly think aliens. They think aliens because they can't think of what else could cause that and they think aliens can do crazy things like shape the land. Also people read things from newspaper articles that talk about it and watch movies about aliens and see them do crazy things like shape the land and other crazy things.

People who think the face is just a natural landform probably think the people that believe aliens made it are crazy. They might think they are crazy because there is no proof that aliens exist, so why think that something that might not exist create something like a face in a planet. It makes more sense that it is a natural landform that just so happens to resemble a face. Not many scientists believed it was an alien artifact so many people would think that is a natural landform because scientists don't believe it is something aliens created.

On April 5, 1998 Michael Malin and his ""Mars Orbiter Camera"" took a picture of the face. The picture was ten times sharper than the original and it proved that it was just a natural landform. People who believed aliens created it were unsatisfied because the way Mars faced in 98' it was winter time. So it was very cloudy. But on April 8, 2001 he set out for another picture. They took an extrodinary picture. Again it proved it was just a landform. So therefore the people who thought it was just a landform were correct.

In conclusion people had many reasons to believe what they believed. Michael Malin had to find out the answer and find out what exaclty made it. That's exaclty what he did. He found out it was just a landform that resembled a face. But does that mean that the people who believe aliens created it believe that it is just a landorm because of a picture? Maybe not but almost everyone believes/knows it is a landform because of the picture and observations.",0
"Driverless cars is a cool invention. Everyone wishes they can have a driverless car. The cars could be very dangerous also. Drivers still have to be aware because you never know what can happen. The cars are also dangerous because it is not truly driverless, it may not alert you sometimes, and and can cause you accidents in a constrution area.

Driverless cars aren't truly driveless. They can cause bad accidents because of that. The driver should always stay alerted while in the car because anything can happen. In the text it informs us that ""Google driverless cars have driven more than a half a million miles without a crash."" I'm sure the drivers were still alerted so they wouldn't crash.

The driverless may not alert you sometimes. You never know when something can go wrong with the car that can mess up the alert system. In the text it say ""they can steer, accelerate , and brakes themselves,"" that can be a bad thing because if the car had a problem it could use one of those in the wrong situation like accelerating in a workzone area or braking on the expressway.

It can also cause you to have accidents in a constrution work area. Driverless cars aren't perfect so it can mess up at anytime. It basically have a mind of it own so you should always be alert. You can easily have an accident because you'll be fascinated by the driverless car that you wouldn't be alerted. in the text it says"" it has complicated traffic issues such as navagating through roadwork or accidents.

Driverless cars aren't truly safe. You should always be alerted because you'll never know what'll happen. It can cause serious accidents and you can get seriously injured, not just you other people too. It has a mind of its own and human drivers shouldn't a hundred percent trust a driverless car.",0
